Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-02-17,AXISBANK,EQ,493.15,501,504,487.4,488.95,489.1,495.54,12983330,6.43382E+14,98317,7504264,0.578
2017-02-20,ICICIBANK,EQ,283,283.05,286.15,281.1,282,282.35,283.07,9043256,2.55986E+14,62788,3823774,0.4228
2017-02-20,AXISBANK,EQ,489.1,489.4,490.65,479.65,479.9,481.05,484.89,5840632,2.83206E+14,67635,3577547,0.6125
2017-02-20,HDFCBANK,EQ,1377.05,1361.2,1415.45,1359.15,1411.35,1409.1,1391.53,2641679,3.67597E+14,44489,1127250,0.4267
2017-02-21,AXISBANK,EQ,481.05,481.9,509.05,481.2,506.75,504.35,493.14,16440027,8.10718E+14,134791,7818503,0.4756
2017-02-21,ICICIBANK,EQ,282.35,283,285.8,281.2,284.95,284.8,282.75,10262388,2.9017E+14,95774,6096036,0.594
2017-02-21,HDFCBANK,EQ,1409.1,1406.05,1421.8,1397.4,1412,1415.55,1407.76,1565007,2.20315E+14,29499,722851,0.4619
2017-02-22,ICICIBANK,EQ,284.8,287.9,287.9,281.15,285.55,286.15,284.8,27988445,7.97125E+14,113186,20605591,0.7362
2017-02-22,AXISBANK,EQ,504.35,508.5,528.05,507.8,524.2,525.3,519.18,20167381,1.04706E+15,266431,8877589,0.4402
2017-02-22,HDFCBANK,EQ,1415.55,1415,1418.8,1394.85,1403.8,1399.15,1406.18,1324194,1.86205E+14,32386,682305,0.5153
2017-02-23,ICICIBANK,EQ,286.15,284.7,288.75,282.05,285.25,284.5,285.01,23181054,6.60673E+14,187038,14329105,0.6181
2017-02-23,AXISBANK,EQ,525.3,525,530,518.05,524.55,528.15,525.35,10360480,5.44284E+14,154412,5690909,0.5493
2017-02-23,HDFCBANK,EQ,1399.15,1403.8,1421.35,1387.05,1391,1394.3,1404.96,8623745,1.21161E+15,57150,5792871,0.6717
2017-02-27,ICICIBANK,EQ,284.5,285,285.55,277.1,279.35,278.85,281.61,13670895,3.8498E+14,77780,8077086,0.5908
2017-02-27,AXISBANK,EQ,528.15,527.9,527.9,507.3,509.1,508.95,513.5,7372140,3.78557E+14,112788,3578982,0.4855
2017-02-27,HDFCBANK,EQ,1394.3,1390.9,1398.35,1378.6,1390,1393.6,1391.6,1170344,1.62865E+14,30054,629694,0.538
2017-02-28,ICICIBANK,EQ,278.85,278.95,280.1,275.7,276.7,276.35,277.04,16527127,4.5787E+14,98978,11617862,0.703
2017-02-28,AXISBANK,EQ,508.95,509.4,512.5,504.6,506,506.65,507.87,5799421,2.94533E+14,105184,2996636,0.5167
2017-02-28,HDFCBANK,EQ,1393.6,1392.9,1396.25,1384.5,1390.1,1390.1,1390.32,732002,1.01772E+14,19486,419598,0.5732
2017-03-01,ICICIBANK,EQ,276.35,277.6,280.95,277.25,278.9,279.1,279.5,18166511,5.0776E+14,61917,12490982,0.6876
2017-03-01,AXISBANK,EQ,506.65,511,522,510.15,514,513.4,516.4,7624002,3.93704E+14,100320,3143214,0.4123
2017-03-01,HDFCBANK,EQ,1390.1,1396.45,1396.5,1386.4,1393.05,1391.65,1390.47,870434,1.21031E+14,21777,527063,0.6055
2017-03-02,ICICIBANK,EQ,279.1,282.05,284.5,277,278,278.65,281.73,18219027,5.13291E+14,144935,10680481,0.5862
2017-03-02,AXISBANK,EQ,513.4,515.1,519.8,503.7,507.5,506.3,512.26,7112655,3.6435E+14,122474,3667886,0.5157
2017-03-02,HDFCBANK,EQ,1391.65,1394.55,1396,1376.25,1377.15,1380.1,1388.39,1150497,1.59733E+14,21120,642637,0.5586
2017-03-03,ICICIBANK,EQ,278.65,278.6,278.9,275.05,276.25,275.95,276.1,8414699,2.32331E+14,76788,5272081,0.6265
2017-03-03,AXISBANK,EQ,506.3,507.25,515,506.25,513.6,512.9,510.67,3965255,2.02492E+14,64578,1966326,0.4959
2017-03-03,HDFCBANK,EQ,1380.1,1384.5,1384.5,1369,1376.95,1377,1373.26,623206,8.55824E+13,14316,362325,0.5814
2017-03-06,ICICIBANK,EQ,275.95,275.95,279.35,275.5,277,276.75,277.04,11422782,3.16453E+14,51015,7939720,0.6951
2017-03-06,AXISBANK,EQ,512.9,514.7,520.8,512.3,518.55,518.65,517.28,6994407,3.6181E+14,109431,4318810,0.6175
2017-03-06,HDFCBANK,EQ,1377,1376.8,1389.9,1373.1,1381.85,1380.75,1382.96,919781,1.27202E+14,15174,690390,0.7506
2017-03-07,ICICIBANK,EQ,276.75,277,279.25,275,275.5,276,276.52,8287552,2.2917E+14,49193,4894282,0.5906
2017-03-07,AXISBANK,EQ,518.65,519,519.9,509.25,512,511.8,512.32,6043543,3.09621E+14,113256,4118438,0.6815
2017-03-07,HDFCBANK,EQ,1380.75,1382.25,1387.5,1376.2,1387,1386.2,1383.79,778219,1.07689E+14,15376,527798,0.6782
2017-03-08,ICICIBANK,EQ,276,276.2,276.55,272.1,275.1,274.4,274.34,11790681,3.2347E+14,103376,6390789,0.542
2017-03-08,AXISBANK,EQ,511.8,504.6,512.8,500.25,512.05,510.15,506.51,8850848,4.483E+14,115528,4905726,0.5543
2017-03-08,HDFCBANK,EQ,1386.2,1387.9,1399.2,1381.05,1392.8,1392.2,1391.29,945536,1.31551E+14,18651,613625,0.649
2017-03-09,ICICIBANK,EQ,274.4,274,275.95,272.6,273.5,273.5,273.99,10588918,2.90122E+14,70410,6898490,0.6515
2017-03-09,AXISBANK,EQ,510.15,509.6,519.55,506.5,516.15,516.4,515.55,8560015,4.41309E+14,121362,4557341,0.5324
2017-03-09,HDFCBANK,EQ,1392.2,1381.65,1398.7,1381.65,1396,1394.2,1391.2,877329,1.22054E+14,28876,513578,0.5854
2017-03-10,ICICIBANK,EQ,273.5,275.15,276.5,269.4,270.5,270.55,271.81,14317483,3.89162E+14,89824,8860618,0.6189
2017-03-10,AXISBANK,EQ,516.4,519.2,520,513,515.25,515.9,515.76,5494130,2.83364E+14,96693,2929411,0.5332
2017-03-10,HDFCBANK,EQ,1394.2,1395,1408,1393.15,1407.45,1400.1,1398.73,1465176,2.04939E+14,31432,1044220,0.7127
2017-03-14,ICICIBANK,EQ,270.55,281.1,288.2,281.1,286.7,287.25,285.42,39532733,1.12833E+15,231051,21171414,0.5355
2017-03-14,AXISBANK,EQ,515.9,524.9,525.65,509.55,511,510.9,518.2,7975713,4.13304E+14,110015,4427875,0.5552
2017-03-14,HDFCBANK,EQ,1400.1,1422.1,1424.15,1406.65,1406.65,1410.7,1411.99,1788755,2.5257E+14,27773,1293709,0.7232
2017-03-15,ICICIBANK,EQ,287.25,285.9,287,284.1,284.85,285.15,285.5,12195315,3.48181E+14,90750,6363263,0.5218
2017-03-15,AXISBANK,EQ,510.9,514.7,515.8,509.05,511.75,511.7,512.4,6248549,3.20176E+14,78589,3845361,0.6154
2017-03-15,HDFCBANK,EQ,1410.7,1410.95,1420,1410.55,1418.95,1416.6,1415.42,1067965,1.51162E+14,20324,789554,0.7393
2017-03-16,ICICIBANK,EQ,285.15,286.55,287.45,282.45,284.1,284.5,284.75,9738385,2.77298E+14,86349,4474056,0.4594
2017-03-16,AXISBANK,EQ,511.7,513,516.8,511.3,513.05,513.65,513.91,5362177,2.75565E+14,83616,3445524,0.6426
2017-03-16,HDFCBANK,EQ,1416.6,1418.1,1422.85,1413.65,1421,1417.35,1417.78,1245027,1.76517E+14,25085,865624,0.6953
2017-03-17,ICICIBANK,EQ,284.5,286.1,286.7,279.65,280.6,280.6,281.29,22742094,6.3972E+14,108315,16683371,0.7336
2017-03-17,AXISBANK,EQ,513.65,515.3,519,511.7,515.45,517.15,516.74,20296836,1.04882E+15,132707,13276614,0.6541
2017-03-17,HDFCBANK,EQ,1417.35,1418.55,1427.5,1412.85,1426.5,1425.85,1423,847616,1.20615E+14,12971,512248,0.6043
2017-03-20,ICICIBANK,EQ,280.6,279.7,279.7,274,275.2,275.05,275.06,11048388,3.03892E+14,101834,5895861,0.5336
2017-03-20,AXISBANK,EQ,517.15,518,518.25,501.3,502.5,502.85,506.33,4932998,2.49775E+14,67190,2233715,0.4528
2017-03-20,HDFCBANK,EQ,1425.85,1426.65,1439.85,1425.95,1436,1436.1,1436.37,2035586,2.92385E+14,16008,1674293,0.8225
2017-03-21,ICICIBANK,EQ,275.05,276,276.8,271.1,272.5,272.05,272.77,14821888,4.04298E+14,112723,9332367,0.6296
2017-03-21,AXISBANK,EQ,502.85,498.75,500,486.05,489,488.3,490.2,11017752,5.40095E+14,151010,6532415,0.5929
2017-03-21,HDFCBANK,EQ,1436.1,1434,1445,1434,1442.8,1440.95,1441.36,1389320,2.00251E+14,25259,1026318,0.7387
2017-03-22,ICICIBANK,EQ,272.05,267.9,268.75,264.5,265.2,265,266.78,22303647,5.95011E+14,134800,16479481,0.7389
2017-03-22,AXISBANK,EQ,488.3,485,502.4,484,485.5,485.45,492.74,12685275,6.25058E+14,145380,5458447,0.4303
2017-03-22,HDFCBANK,EQ,1440.95,1427.7,1437,1425.8,1429,1430.9,1430.73,1409136,2.01609E+14,28928,909230,0.6452
2017-03-23,ICICIBANK,EQ,265,266.5,268.25,264.8,267.15,266.95,266.58,12008658,3.20125E+14,75592,7462317,0.6214
2017-03-23,AXISBANK,EQ,485.45,487.55,492,483,487.8,488.25,487.12,6942275,3.38176E+14,87008,3521065,0.5072
2017-03-23,HDFCBANK,EQ,1430.9,1434.4,1435,1422.9,1430,1430.9,1428.73,1230618,1.75822E+14,17085,910367,0.7398
2017-03-24,ICICIBANK,EQ,266.95,269.65,276.85,269.65,275.55,274.75,274.56,17479368,4.79917E+14,108037,8738364,0.4999
2017-03-24,AXISBANK,EQ,488.25,491,495.7,484.85,489.3,489.35,491.31,5501203,2.70279E+14,74454,2615133,0.4754
2017-03-24,HDFCBANK,EQ,1430.9,1433,1434.45,1422,1424,1424.35,1427.54,952591,1.35986E+14,23104,571937,0.6004
2017-03-27,ICICIBANK,EQ,274.75,280,280,272.2,272.8,273.15,274.01,11219670,3.07435E+14,77098,5525833,0.4925
2017-03-27,AXISBANK,EQ,489.35,488.4,493.25,483.55,487,487.15,487.84,5384510,2.6268E+14,74118,2637317,0.4898
2017-03-27,HDFCBANK,EQ,1424.35,1424,1424,1404.05,1411.95,1409.85,1412.28,1466021,2.07043E+14,16394,964011,0.6576
2017-03-28,ICICIBANK,EQ,273.15,277,277.55,275.1,276.7,277,276.5,12621848,3.48993E+14,75069,8444681,0.6691
2017-03-28,AXISBANK,EQ,487.15,492.3,505,490.05,504.25,502.8,498.88,11194711,5.5848E+14,155396,4529904,0.4046
2017-03-28,HDFCBANK,EQ,1409.85,1418.3,1424.7,1413.1,1421.1,1420.2,1421.69,2015350,2.8652E+14,21101,1636848,0.8122
2017-03-29,ICICIBANK,EQ,277,278.95,282.8,276.65,282.3,282.2,280.45,17191675,4.82141E+14,84577,12223343,0.711
2017-03-29,AXISBANK,EQ,502.8,506,513,500.1,502.55,504.2,506.13,12677454,6.41644E+14,137410,5088937,0.4014
2017-03-29,HDFCBANK,EQ,1420.2,1420.8,1434.8,1420,1429.55,1428.6,1428.63,2143943,3.0629E+14,37466,1628982,0.7598
2017-03-30,ICICIBANK,EQ,282.2,281.25,283.25,279.75,281,281.35,281.58,15039119,4.23477E+14,116354,10793326,0.7177
2017-03-30,HDFCBANK,EQ,1428.6,1428,1479.95,1425.05,1460,1466.2,1462.08,8580273,1.2545E+15,56068,5774278,0.673
2017-03-30,AXISBANK,EQ,504.2,498.95,504,495,498.35,499.25,499.39,8454772,4.2222E+14,96997,4074523,0.4819
2017-03-31,ICICIBANK,EQ,281.35,280.35,282.9,275.7,276.35,276.85,278.48,17947183,4.99796E+14,79199,12073389,0.6727
2017-03-31,AXISBANK,EQ,499.25,499.7,503.7,488.8,490.8,490.8,496.23,6985211,3.46631E+14,142856,3759188,0.5382
2017-03-31,HDFCBANK,EQ,1466.2,1453.8,1454,1436.55,1440,1442.55,1442.01,2412848,3.47936E+14,38453,1474512,0.6111
2017-04-03,ICICIBANK,EQ,276.85,278.8,287.4,276.85,286.65,286.7,283.72,18590561,5.27444E+14,85754,11191236,0.602
2017-04-03,AXISBANK,EQ,490.8,495.7,503.7,491.35,501,500.6,498.75,5755303,2.87046E+14,65980,2046308,0.3556
2017-04-03,HDFCBANK,EQ,1442.55,1446,1450.1,1426,1430.9,1433.2,1433.35,1037263,1.48676E+14,18222,575290,0.5546
2017-04-05,ICICIBANK,EQ,286.7,286.5,286.5,282.9,284.95,284.85,284.75,9608663,2.73606E+14,83961,4896927,0.5096
2017-04-05,AXISBANK,EQ,500.6,503.85,510.55,498.85,507,508.3,505.36,6595144,3.33293E+14,79090,2753188,0.4175
2017-04-05,HDFCBANK,EQ,1433.2,1435.25,1446.5,1427.55,1427.55,1432.35,1437.51,1436020,2.0643E+14,26605,950922,0.6622
2017-04-06,ICICIBANK,EQ,284.85,281.9,283.7,279.25,280.2,280.85,281.3,15468143,4.35125E+14,130721,9144411,0.5912
2017-04-06,AXISBANK,EQ,508.3,507.7,517.65,505.15,508,508.7,510.97,9928098,5.07291E+14,129674,4825801,0.4861
2017-04-06,HDFCBANK,EQ,1432.35,1431.5,1443,1425.05,1435.35,1438.5,1434.76,1531104,2.19676E+14,27986,1041786,0.6804
2017-04-07,ICICIBANK,EQ,280.85,280.1,283,275.75,278.1,277.35,278.63,17267311,4.81126E+14,76529,10518512,0.6092
2017-04-07,AXISBANK,EQ,508.7,507,514.9,502.5,504.6,504.2,508.51,5019268,2.55236E+14,53791,1823925,0.3634
2017-04-07,HDFCBANK,EQ,1438.5,1431.05,1445,1428.6,1440,1438.85,1439.23,1162090,1.67252E+14,27610,759058,0.6532
2017-04-10,ICICIBANK,EQ,277.35,278.4,279,276.1,277.7,277.65,277.71,9450308,2.62449E+14,50195,5300436,0.5609
2017-04-10,AXISBANK,EQ,504.2,504.65,513,503.35,510.2,510.75,509.81,5986936,3.05219E+14,97021,2654612,0.4434
2017-04-10,HDFCBANK,EQ,1438.85,1443,1443,1432.65,1435,1434.15,1436.68,848469,1.21898E+14,16093,461930,0.5444
2017-04-11,ICICIBANK,EQ,277.65,278.3,284.25,276.75,283.5,283.65,281.8,12486156,3.51866E+14,68513,7339441,0.5878
2017-04-11,AXISBANK,EQ,510.75,509.6,516.6,508.1,513.55,515.05,513.28,7406691,3.80173E+14,100772,4164761,0.5623
2017-04-11,HDFCBANK,EQ,1434.15,1434,1441.2,1431.5,1436,1439.5,1436.05,1089065,1.56395E+14,23156,783544,0.7195
2017-04-12,ICICIBANK,EQ,283.65,283.8,285.95,278.15,280.7,280.8,281.58,16593559,4.67249E+14,96265,8501586,0.5123
2017-04-12,AXISBANK,EQ,515.05,515.3,520.4,503.25,506.6,506,511.95,6161411,3.15434E+14,73530,2628324,0.4266
2017-04-12,HDFCBANK,EQ,1439.5,1439,1449.95,1435.5,1441.25,1443.7,1443.6,891273,1.28665E+14,22330,469695,0.527
2017-04-13,ICICIBANK,EQ,280.8,280.3,285.8,279.4,282.55,282.8,283.52,13798932,3.91222E+14,72340,7253011,0.5256
2017-04-13,AXISBANK,EQ,506,506.6,511.35,502.9,507.85,507.55,507.01,6216374,3.15175E+14,63209,3108426,0.5
2017-04-13,HDFCBANK,EQ,1443.7,1443,1448.9,1437.05,1440,1440.3,1441.73,1201059,1.7316E+14,13282,983766,0.8191
2017-04-17,ICICIBANK,EQ,282.8,283,285.7,280.5,282.35,282.4,283.08,7500783,2.12334E+14,37432,2614923,0.3486
2017-04-17,AXISBANK,EQ,507.55,505.55,509.05,501.25,501.75,502.35,504.68,4070932,2.05452E+14,50314,2169667,0.533
2017-04-17,HDFCBANK,EQ,1440.3,1440.3,1443.8,1428.25,1439.55,1436.8,1433.42,1784264,2.55759E+14,29050,1323652,0.7418
2017-04-18,ICICIBANK,EQ,282.4,283.4,291.6,282.55,283.15,283.4,287.69,17338202,4.98811E+14,117437,6302595,0.3635
2017-04-18,AXISBANK,EQ,502.35,505,508.95,498,498.3,499.65,505.53,5450454,2.75536E+14,51801,3030846,0.5561
2017-04-18,HDFCBANK,EQ,1436.8,1440,1455,1438,1443.2,1447.3,1448.74,909715,1.31794E+14,14523,541319,0.595
2017-04-19,ICICIBANK,EQ,283.4,283.4,285,278.85,280.55,280.55,281.48,13808705,3.88693E+14,114377,8112460,0.5875
2017-04-19,AXISBANK,EQ,499.65,498.25,501.45,488.25,498.3,499.5,495.11,7447021,3.6871E+14,86641,3534794,0.4747
2017-04-19,HDFCBANK,EQ,1447.3,1447,1456.75,1438,1453,1449,1446.58,1084536,1.56887E+14,16418,648996,0.5984
2017-04-20,ICICIBANK,EQ,280.55,274.95,276.25,271.8,273.05,272.75,273.86,29011173,7.94492E+14,193863,18412884,0.6347
2017-04-20,AXISBANK,EQ,499.5,496.15,504.4,487,488.25,488,490.14,8153829,3.99649E+14,119396,4866643,0.5969
2017-04-20,HDFCBANK,EQ,1449,1453,1466.05,1452.95,1462.3,1462.15,1461.72,1445343,2.11269E+14,38616,991155,0.6858
2017-04-21,ICICIBANK,EQ,272.75,272.65,273.8,267,269.05,269.15,269.87,16514436,4.45672E+14,129212,9305459,0.5635
2017-04-21,AXISBANK,EQ,488,492,497,483.3,486,486.25,489.99,10301245,5.04748E+14,152480,6090748,0.5913
2017-04-21,HDFCBANK,EQ,1462.15,1466,1499,1453.3,1498.7,1496.6,1482.06,4314508,6.39435E+14,76583,1477591,0.3425
2017-04-24,ICICIBANK,EQ,269.15,269.8,271.35,265.2,269.35,268.65,268.21,22198371,5.95381E+14,135077,13296610,0.599
2017-04-24,AXISBANK,EQ,486.25,487.95,503.6,481,497.05,498.65,494.46,14182302,7.01262E+14,148845,7997508,0.5639
2017-04-24,HDFCBANK,EQ,1496.6,1498.1,1539,1497,1532,1533.05,1527.25,5051738,7.71525E+14,75353,2709081,0.5363
2017-04-25,AXISBANK,EQ,498.65,501,520.15,495.1,518.1,516.4,506.97,13778124,6.98506E+14,139628,6757145,0.4904
2017-04-25,ICICIBANK,EQ,268.65,272,273.3,270,272.55,272.5,271.86,12441013,3.38222E+14,92736,7289102,0.5859
2017-04-25,HDFCBANK,EQ,1533.05,1535.05,1545.5,1529.6,1539.25,1537.05,1537.68,2264445,3.482E+14,45495,1540233,0.6802
2017-04-26,ICICIBANK,EQ,272.5,274,277.95,273,276.4,276.9,275.62,13823109,3.80993E+14,123099,8370388,0.6055
2017-04-26,AXISBANK,EQ,516.4,519.5,525,508.05,516.2,517.15,518.06,11516903,5.96645E+14,141722,3193699,0.2773
2017-04-26,HDFCBANK,EQ,1537.05,1542.95,1553,1468.45,1552.95,1550.65,1546.13,1948963,3.01335E+14,41591,986789,0.5063
2017-04-27,AXISBANK,EQ,517.15,524,524,503.25,508.25,506.6,508.99,22108735,1.12532E+15,237163,9381194,0.4243
2017-04-27,ICICIBANK,EQ,276.9,276.95,277.05,273.35,274.55,274.15,274.96,13554199,3.7269E+14,81051,7042626,0.5196
2017-04-27,HDFCBANK,EQ,1550.65,1546.1,1573.95,1546.1,1554,1568.6,1565.15,4045105,6.33119E+14,41855,2592498,0.6409
2017-04-28,AXISBANK,EQ,506.6,508.3,515.3,504.5,509,509.65,510.62,9287281,4.74224E+14,96394,4425133,0.4765
2017-04-28,ICICIBANK,EQ,274.15,273.5,279.4,272.9,277.9,278.5,277.13,8515909,2.35997E+14,69228,3526387,0.4141
2017-04-28,HDFCBANK,EQ,1568.6,1559.9,1559.9,1537.1,1545,1546.5,1544.82,1359432,2.10008E+14,25722,886321,0.652
2017-05-02,ICICIBANK,EQ,278.5,280.2,280.85,275,276.2,275.6,276.44,15254731,4.21696E+14,102117,10646220,0.6979
2017-05-02,AXISBANK,EQ,509.65,509.5,513.1,501.6,506.8,505.55,506.13,7539462,3.81595E+14,112823,3974742,0.5272
2017-05-02,HDFCBANK,EQ,1546.5,1547,1550.9,1530.35,1542.85,1540.6,1540.81,1001760,1.54352E+14,17111,654978,0.6538
2017-05-03,ICICIBANK,EQ,275.6,275.9,277.05,271.25,273.05,272.75,273.56,22004724,6.01966E+14,113967,13255668,0.6024
2017-05-03,AXISBANK,EQ,505.55,506.9,507.35,500,500.5,500.85,503.2,7220815,3.63349E+14,65802,4027993,0.5578
2017-05-03,HDFCBANK,EQ,1540.6,1554.25,1554.25,1539.35,1541.05,1544.3,1543.93,626991,9.68031E+13,13977,329255,0.5251
2017-05-04,ICICIBANK,EQ,272.75,291.6,299.75,283.85,297.55,297.8,294.65,111019044,3.27121E+15,475064,52448293,0.4724
2017-05-04,AXISBANK,EQ,500.85,504.95,521.8,502,518,518.85,516.2,15719994,8.11467E+14,146258,6421448,0.4085
2017-05-04,HDFCBANK,EQ,1544.3,1539.25,1542.9,1522.6,1533.5,1534.8,1529.35,1282757,1.96178E+14,28722,768776,0.5993
2017-05-05,ICICIBANK,EQ,297.8,300,301.75,294.45,298,298.55,298.74,43808474,1.30873E+15,225134,20815153,0.4751
2017-05-05,AXISBANK,EQ,518.85,522,522.4,502.5,503.4,504.5,509.35,9440005,4.80822E+14,138090,4204184,0.4454
2017-05-05,HDFCBANK,EQ,1534.8,1542.1,1542.9,1526.3,1531,1532.2,1531.86,689474,1.05618E+14,20311,322076,0.4671
2017-05-08,ICICIBANK,EQ,298.55,300,308.15,300,302.05,302.95,305.03,27588954,8.41551E+14,193019,13336325,0.4834
2017-05-08,AXISBANK,EQ,504.5,509,513.7,503.3,510.5,511.2,509.51,6834456,3.48225E+14,82389,3234950,0.4733
2017-05-08,HDFCBANK,EQ,1532.2,1538,1540,1528.55,1532.6,1534.8,1533.56,936813,1.43666E+14,35872,603334,0.644
2017-05-09,ICICIBANK,EQ,302.95,304.3,305.35,298.4,300.6,300.6,301.06,13812893,4.15857E+14,118449,5935313,0.4297
2017-05-09,AXISBANK,EQ,511.2,513,521.25,510.55,519.05,518.2,516.37,7872272,4.06504E+14,74783,3633872,0.4616
2017-05-09,HDFCBANK,EQ,1534.8,1534.8,1545.6,1532.65,1533.9,1535.75,1537.87,836459,1.28637E+14,25182,595730,0.7122
2017-05-10,ICICIBANK,EQ,300.6,301.1,302.65,297.35,298.9,298.65,300.19,13686210,4.10852E+14,81132,5577173,0.4075
2017-05-10,AXISBANK,EQ,518.2,519,527.55,515.7,525.6,526.35,523.26,8812464,4.61123E+14,92342,3299600,0.3744
2017-05-10,HDFCBANK,EQ,1535.75,1540,1555,1537.05,1554,1551.8,1548.16,585561,9.0654E+13,11399,308047,0.5261
2017-05-11,ICICIBANK,EQ,298.65,301.7,302.5,299.55,299.95,300.2,300.88,9328299,2.80666E+14,68980,4043560,0.4335
2017-05-11,AXISBANK,EQ,526.35,525.2,534.6,513.45,515.4,516.9,525.97,8962710,4.71414E+14,101765,2995266,0.3342
2017-05-11,HDFCBANK,EQ,1551.8,1551,1560,1541,1543,1546.4,1551.42,968936,1.50323E+14,26482,628863,0.649
2017-05-12,ICICIBANK,EQ,300.2,300,300.55,293.3,296.95,296.55,296.69,15095481,4.47865E+14,94913,6706859,0.4443
2017-05-12,AXISBANK,EQ,516.9,516.7,516.85,499.2,503.9,503,507.04,9934430,5.0371E+14,132361,4127765,0.4155
2017-05-12,HDFCBANK,EQ,1546.4,1545.9,1556.9,1536.2,1554,1551.65,1542.32,1536901,2.37039E+14,18358,995615,0.6478
2017-05-15,ICICIBANK,EQ,296.55,299.5,303.5,298.2,301.2,301.8,301.94,15541542,4.69267E+14,102949,8152380,0.5246
2017-05-15,AXISBANK,EQ,503,505,508.5,498.4,500.25,500.1,502.95,8806756,4.42938E+14,109965,4320438,0.4906
2017-05-15,HDFCBANK,EQ,1551.65,1550,1557.2,1542.25,1553,1553.4,1550.73,701195,1.08737E+14,15104,309282,0.4411
2017-05-16,ICICIBANK,EQ,301.8,302.85,305.9,301.05,302.8,302.65,303.03,17790392,5.39107E+14,104034,9692725,0.5448
2017-05-16,AXISBANK,EQ,500.1,502.1,504.5,493.5,502.05,501.5,499.85,8610492,4.30394E+14,101028,4027982,0.4678
2017-05-16,HDFCBANK,EQ,1553.4,1555,1562,1548.25,1561.85,1559.65,1555.11,897594,1.39586E+14,21073,347734,0.3874
2017-05-17,ICICIBANK,EQ,302.65,305.6,310.2,304.5,309.45,309.75,308.02,21239714,6.54223E+14,130728,12633915,0.5948
2017-05-17,AXISBANK,EQ,501.5,501.35,506.75,498.5,502,502.8,502.88,6443135,3.24015E+14,84189,2876528,0.4464
2017-05-17,HDFCBANK,EQ,1559.65,1558.8,1565.4,1551.5,1557.5,1557.15,1557.51,868118,1.3521E+14,32732,367931,0.4238
2017-05-18,ICICIBANK,EQ,309.75,304.7,312.85,304.7,307.5,307.95,308.51,25230864,7.78389E+14,173047,14232284,0.5641
2017-05-18,AXISBANK,EQ,502.8,498,499.1,490.25,492.85,492,494.96,9227022,4.56699E+14,95624,5348691,0.5797
2017-05-18,HDFCBANK,EQ,1557.15,1549,1561.5,1548.1,1557.5,1557.1,1556.99,776820,1.2095E+14,13648,518101,0.667
2017-05-19,ICICIBANK,EQ,307.95,307.9,312.4,303.7,307.1,307.05,308.04,15208154,4.68476E+14,127032,7022688,0.4618
2017-05-19,AXISBANK,EQ,492,495.75,503.85,494.2,501.9,501.7,499.1,7611430,3.7989E+14,72985,4190505,0.5506
2017-05-19,HDFCBANK,EQ,1557.1,1559.5,1569.9,1545.25,1568.05,1561.25,1556.93,713534,1.11093E+14,18458,296680,0.4158
2017-05-22,ICICIBANK,EQ,307.05,309.55,311.55,302.2,302.95,303.85,306.55,13500652,4.13856E+14,96407,8550870,0.6334
2017-05-22,AXISBANK,EQ,501.7,504,507.45,499.5,502,502.3,503,4970982,2.50038E+14,62027,2665857,0.5363
2017-05-22,HDFCBANK,EQ,1561.25,1565.1,1580,1563.1,1579,1576,1572.46,715013,1.12433E+14,24974,413491,0.5783
2017-05-23,ICICIBANK,EQ,303.85,303.15,309.75,302.8,306.1,306.05,306.14,27064561,8.28566E+14,159021,15633752,0.5776
2017-05-23,AXISBANK,EQ,502.3,502.25,506.1,495.2,500.5,500.6,500.17,7549551,3.77603E+14,69512,4120666,0.5458
2017-05-23,HDFCBANK,EQ,1576,1580,1583.55,1565,1569,1569.1,1575.09,770043,1.21289E+14,17873,489628,0.6358
2017-05-24,ICICIBANK,EQ,306.05,306.8,309.65,303.3,306.7,306.7,306.44,18642472,5.71278E+14,133356,10922759,0.5859
2017-05-24,AXISBANK,EQ,500.6,503,505,495,499.65,499.3,498.39,7271148,3.6239E+14,61592,4986725,0.6858
2017-05-24,HDFCBANK,EQ,1569.1,1569.05,1575.45,1562,1567,1566.75,1566.76,866847,1.35814E+14,34901,615909,0.7105
2017-05-25,ICICIBANK,EQ,306.7,306.35,319.85,306,316.85,317.7,314.99,37977888,1.19626E+15,183993,17489007,0.4605
2017-05-25,AXISBANK,EQ,499.3,502,509.9,495.85,507.85,507.45,504.39,9157557,4.61902E+14,106201,4220728,0.4609
2017-05-25,HDFCBANK,EQ,1566.75,1567.1,1629.4,1567.1,1613.25,1617.15,1605.26,5022701,8.06276E+14,60075,3585041,0.7138
2017-05-26,ICICIBANK,EQ,317.7,317,323,315.55,319.1,321.55,320.39,19396445,6.21448E+14,156335,11220281,0.5785
2017-05-26,AXISBANK,EQ,507.45,508,513,505,510.5,511.45,508.86,5995136,3.05068E+14,72779,2824290,0.4711
2017-05-26,HDFCBANK,EQ,1617.15,1606.65,1632,1601.1,1623,1626,1617.56,1360789,2.20116E+14,31085,754482,0.5544
2017-05-29,ICICIBANK,EQ,321.55,319.25,320.4,313.8,314.95,314.9,316.57,10242416,3.24246E+14,112534,5601172,0.5469
2017-05-29,AXISBANK,EQ,511.45,511.9,515,502.2,507.45,507.25,507.58,5441466,2.762E+14,62036,2462115,0.4525
